년도,과정명,번호,평가문제,1차 응시율,2차 응시율,3차 응시율,4차 응시율,5차 응시율,6차 응시율,7차 응시율,8차 응시율,9차 응시율
2020,이순신 장군의 청렴리더십,5,이충무공전서는 어느 시대에 완성되었을까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,6,이순신장군이 전사한 해전의 이름은?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,7,임진왜란을 직감한 류성룡이 직접 발탁한 인물이 아닌 사람은?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,8,6차시에 나온 청렴리더십 테마는 00은 열정을 키운다입니다. 00은 무엇일까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,9,"한산도 시절, 이순신장군의 숙소이면서 동시에 장수 및 부하들과의 토론장으로 활용된 장소의 이름은 무엇일까요?",71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,10,5차시에 나온 청렴리더십 테마는 00은 기적을 이룬다입니다. 00은 무엇일까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,11,다음 중 해로통행첩의 성과가 아닌 것은?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,12,"명량해전이 끝난 후 이순신장군과 수군이 안착한 섬으로, 한산도의 10배에 달하는 기적을 만든 섬의 이름은 무엇일까요?",71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,13,명량해전은 승리로 끝났지만 군사와 백성들이 먹을 양식도 옷도 없고 잠잘 수 있는 가옥도 없었습니다. 이를 위해 이순신장군이 마련한 비책은?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,14,1593년 9월 이순신장군은 조나라의 ‘이목’과 한나라의 ‘조충국’이 일찍이 경험한 방책이라면서 군사를 이용해 00을 실시하게 해달라고 조정에 요청합니다. 00는 무엇일까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,15,4차시에 나온 청렴리더십 테마는 00은 고난을 이긴다입니다. 00은 무엇일까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,16,"이순신장군이 1,2차 대장정을 통해 얻은 조선 수군의 수는?",71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,17,대장정이 끝난 후 이순신장군이 얻은 수군의 기반을 언급한 내용으로 틀린 것은?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,18,"대장정을 마친 8월 19일, 이순신장군은 배설로부터 전선 몇 척을 인계받았을까요?",71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,19,다음 중 2차 대장정에 포함되지 않는 지역은?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,20,칠천량해전패전 후 이순신장군은 권율장군의 요청으로 수군재건을 위한 1차대장정을 시작합니다. 다음 중 1차 대장정에 포함되지 않는 지역은?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,21,칠천량해전 패전의 결과가 아닌 것은?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,22,다음 중 삼지에 나오는 말이 아닌 것은?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,23,삼지(三止)는 장수가 임금의 명령을 거부해 죽을지라도 명령을 거부해야 할 때를 말하고 있습니다. 삼지를 말한 인물은 누구일까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,24,조선과 왜의 이중첩자였지만 실제는 왜의 첩자였던 일본인의 이름은?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,25,성즉명의 한자가 바르게 표기된 것은?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,26,3차시에 나온 청렴리더십 테마는 00는 두려움을 이긴다입니다. 00는 무엇일까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,27,금토패문에 대한 반박글에 나오는 말입니다. 단 한 척의 적선도 돌려보내지 않겠다는 이순신장군의 각오를 표현한 말은 무엇일까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,28,명과 왜가 강화협상을 하고 있을 때 이순신장군은 왜를 치지 말라는 명나라 도사부 담종인이 보낸 문서를 받습니다. 이것을 일컫는 말은 무엇일까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,29,"1583년 39세, 발포만호에서 파직되었다가 훈련원봉사로 어렵게 복직한 이순신은 정승 유전의 부탁을 거절합니다. 이순신이 갖고 있던 것 중 마음에 드는 것이 있어 달라는 청이었는데 무엇일까요?",71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,30,"1579년 35세, 병조판서 김귀영은 이순신에게 서녀를 선물하겠다는 전갈을 보냅니다. 이순신의 강직함에 대한 소문을 들은 것인데요, 이 소문을 만들어낸 일화는 무엇일까요?",71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,31,"정여립의 죽음 소식을 듣고 슬퍼해 울었다고 전해지는 바람에 조대중이 붙잡혀가고, 의금부는 조대중의 집을 압수수색합니다. 이때 조대중과 이순신이 주고받은 증거물이 발견되는데 무엇일까요?",71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,32,공직자 이순신이 어렵게 복직한 1589년 조정엔 또 한 차례 피바람이 붑니다. 이른바 기축옥사로 불리우는 이 사건의 이름은 무엇일까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,33,1589년 이순신은 전라순찰사 00의 특청 으로 00의 군관 겸 조방장으로 어렵게 복직에 성공합니다. 00는 누구일까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,34,1589년 첫번째 백의종군 후 낙향한 이순신은 어렵게 복직에 성공합니다. 이때 선배공직자 이순신의 나이는?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,35,류성룡은 학봉 김성일에게 보낸 편지에서 이순신장군의 담력을 언급한 바 있습니다. 이 문장이 기록된 책은 무엇일까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,36,명량해전이 벌어지기 하루 전 이순신 장군이 장수와 군사들을 불러놓고 독려하신 말씀이 있습니다. 여기에 해당되지 않는 말은 무엇일까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,37,명량해전이 벌어진 연도는 언제일까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,38,명량해전이 벌어진 날짜는 언제일까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,39,2차시에 나온 청렴리더십 테마는 000이 강한 것을 이긴다입니다. 000는 무엇일까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,40,서익의 인사청탁을 거절한 사건으로 인해 종8품 훈련원봉사 이순신은 충청도 군관으로 잠시 좌천되기도 하지만 얼마 후 그의 강직함을 많은 사람들이 알게 되어 발포만호로 파격승진하게 됩니다. 이당시 발포만호의 직급을 알아맞춰 보세요.,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,41,두번째 백의종군 중일 때의 일입니다. 이순신장군을 안타깝게 여긴 승려 덕수가 찾아와 미투리 한 켤레를 바쳤을 때 이순신장군의 반응으로 틀린 것은?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,42,이순신은 서익의 불합리한 인사청탁을 거절했습니다. 당시 서익의 직급을 알아맞춰 보세요.,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,43,서익의 인사청탁을 거절할 당시 이순신의 직급을 알아맞춰 보세요.,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,44,이순신장군은 몇 번의 백의종군을 겪었을까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,45,이순신장군을 일본이 영국처럼 해가 지지 않는 제국을 만들 기회를 빼앗은 인물로 평가한 인물은 누구일까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,46,이순신장군의 좌우명에 포함되지 않는 말은 무엇일까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,47,영국이 스페인무적함대와 맞서 싸워 해양 국가로 급성장하게 된 계기를 마련한 해전의 이름은 무엇일까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,48,이순신때문에 일본의 중국침략이 약 300년동안 막혔다라고 평가한 인물은 누구일까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,이순신 장군의 청렴리더십,49,이순신장군과 수군이 단 13척의 배로 133척의 왜선을 물리친 해전의 이름은 무엇일까요?,71.1,61.2,80.2,80.9,82.8,71.5,74.5,72.0,53.4
2020,청탁금지법의 이해,1,"뇌물을 직접 주고받는 경우가 아니라, 단순히 얘기만 했을 경우도 청탁이므로 처벌의 대상이 됩니다.",0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,1,"부정청탁금지법에서는, 소속 기관에게도 처벌된 공직자와 똑같이 양벌규정에 의해 2천만원 이하의 과태료를 부과하고 있습니다.",74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,2,공직자의 배우자에게 금품을 제공하는 것은 청탁금지법에 위배되지 않습니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,2,금품 수수 시 처리 절차는 최초 1회에 거부 표시를 명확히 하고 동일한 청탁이 들어올 경우 신고합니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,3,우리 사회에서 공직자 스스로의 청렴 인식과 일반 국민의 정서는 큰 차이가 없습니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,3,"청탁금지법에서 법령을 위반하는 것에는 조례, 규칙이 포함되지 않습니다.",74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,4,"공직자 등의 청탁금지법 위반행위에 대해서는 징계를 의무화 하였으며, 징계와 함께 과태료 부과 또는 형사처벌을 받습니다.",74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,4,세계부패바로미터는 CPI라고도 합니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,5,"공직자 등의 청탁금지법 위반행위에 대해서는 징계를 의무화 하였으며, 징계와 함께 과태료 부과 또는 형사처벌을 받습니다.",0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,5,세계부패바로미터는 CPI라고도 합니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,6,우리 사회에서 공직자 스스로의 청렴 인식과 일반 국민의 정서는 큰 차이가 없습니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,6,"청탁금지법에서 법령을 위반하는 것에는 조례, 규칙이 포함되지 않습니다.",0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,7,공직자의 배우자에게 금품을 제공하는 것은 청탁금지법에 위배되지 않습니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,7,금품 수수 시 처리 절차는 최초 1회에 거부 표시를 명확히 하고 동일한 청탁이 들어올 경우 신고합니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,8,"뇌물을 직접 주고받는 경우가 아니라, 단순히 얘기만 했을 경우도 청탁이므로 처벌의 대상이 됩니다.",74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,8,"부정청탁금지법에서는, 소속 기관에게도 처벌된 공직자와 똑같이 양벌규정에 의해 2천만원 이하의 과태료를 부과하고 있습니다.",0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,9,청탁금지법은 공직자 등의 공정한 직무수행을 보장하고 공공기관에 대한 국민의 신뢰를 확보하는 것을 목적으로 제정되었습니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,9,청탁금지법은 납세의 의무에 관련되어 있습니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,10,청탁금지법은 OECD 반부패 포럼에 소개되었습니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,10,청탁금지법이 제정됨으로써 직접적인 대가성 입증이 어려워 처벌이 어려웠던 청탁까지도 명확하게 처벌할 수 있는 법적 근거를 마련되었습니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,11,"‘우리사회의 부패 발생의 가장 큰 원인은 무엇인가?’라는 설문조사에서 응답자들은 가장 큰 원인으로 ‘불합리한 법, 제도, 규제’를 선택하였습니다.",0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,11,공공기관의 장은 청탁금지법 교육 및 홍보 등의 실시를 위하여 필요하면 국민권익위원회에 지원을 요청할 수 있습니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,12,공공기관의 장은 청탁금지법 교육 및 홍보 등의 실시를 위하여 필요하면 국민권익위원회에 지원을 요청할 수 있습니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,12,청탁금지법은 직무관련성을 입증하기 힘든 제 3자의 청탁 알선은 처벌하지 못합니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,13,뇌물을 받지 않았다면 부정청탁이라 볼 수 없습니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,13,청탁금지법의 위반 방지조치로 서약서를 받는 것은 불법입니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,14,법정기한 내에 처리를 요구하거나 진행상황이나 조치결과를 문의하는 경우는 부정청탁으로 보지 않습니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,14,사례금이라도 외부강의로 받은 경우는 처벌받지 않습니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,15,"1회 1백만원 또는 매 회계연도 3백만원을 초과하는 경우 대가성, 직무관련성을 불문하고 처벌받도록 하였습니다.",74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,15,부정청탁을 보고 받은 소속기관장은 부정청탁 내용 및 조치사항을 공개할 수 없습니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,16,위반 행위 자진신고자는 보상금을 받을 수 없습니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,16,청탁금지법에서 어떤 것이 수수해서는 안되는 금품인지를 구체적으로 정하고 있습니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,17,부정청탁 척결을 위해서는 적발과 처벌에 대한 강화가 최우선 과제입니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,17,초과 사례금 수수시 소속기관장에게 신고하면 초과금액을 반환할 필요는 없습니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,18,청탁금지법에는 배우자를 처벌하는 조항은 없습니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,18,친족이 부조 목적으로 제공하는 경조 관련 금품은 예외적으로 허용됩니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,19,청탁금지법에는 배우자를 처벌하는 조항은 없습니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,19,친족이 부조 목적으로 제공하는 경조 관련 금품은 예외적으로 허용됩니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,20,위반 행위 자진신고자는 보상금을 받을 수 없습니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,20,초과 사례금 수수시 소속기관장에게 신고하면 초과금액을 반환할 필요는 없습니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,21,"1회 1백만원 또는 매 회계연도 3백만원을 초과하는 경우 대가성, 직무관련성을 불문하고 처벌받도록 하였습니다.",0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,21,청탁금지법에서 어떤 것이 수수해서는 안되는 금품인지를 구체적으로 정하고 있습니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,22,부정청탁을 보고 받은 소속기관장은 부정청탁 내용 및 조치사항을 공개할 수 없습니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,22,사례금이라도 외부강의로 받은 경우는 처벌받지 않습니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,23,법정기한 내에 처리를 요구하거나 진행상황이나 조치결과를 문의하는 경우는 부정청탁으로 보지 않습니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,23,청탁금지법의 위반 방지조치로 서약서를 받는 것은 불법입니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,24,뇌물을 받지 않았다면 부정청탁이라 볼 수 없습니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,24,청탁금지법 위반 행위자에게 직무정지 조치를 할 수는 없습니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,25,공공기관의 장은 청탁금지법 교육 및 홍보 등의 실시를 위하여 필요하면 국민권익위원회에 지원을 요청할 수 있습니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,25,일본과 한국은 뇌물제공률과 부패인식지수의 차이가 큽니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,26,청탁금지법은 OECD 반부패 포럼에 소개되었습니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,26,청탁금지법은 직무관련성을 입증하기 힘든 제 3자의 청탁 알선은 처벌하지 못합니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,27,"‘우리사회의 부패 발생의 가장 큰 원인은 무엇인가?’라는 설문조사에서 응답자들은 가장 큰 원인으로 ‘불합리한 법, 제도, 규제’를 선택하였습니다.",74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,27,청탁금지법은 납세의 의무에 관련되어 있습니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,28,대가성이 입증되지 않으면 금품 수수로 처벌할 수 없습니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,28,청탁금지법이 제정됨으로써 직접적인 대가성 입증이 어려워 처벌이 어려웠던 청탁까지도 명확하게 처벌할 수 있는 법적 근거를 마련되었습니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,29,"금품 수수가 1회 1백만원 또는 매 회계연도 3백만원을 초과하는 경우 대가성, 직무관련성을 불문하고 처벌받도록 하였습니다.",0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,29,청탁금지법은 공직자 등의 공정한 직무수행을 보장하고 공공기관에 대한 국민의 신뢰를 확보하는 것을 목적으로 제정되었습니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,30,청탁금지법 위반 행위를 목격했어도 공직자가 아니면 신고할 수 없습니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,30,청탁금지법 제정에 대해서 국제사회의 반응은 긍정적입니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,31,위반 행위 신고자를 위한 보호 대책은 없습니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,31,허위신고에 대한 통제장치가 있습니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,32,위반 행위 신고자를 위한 보호 대책은 없습니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,32,허위신고에 대한 통제장치가 있습니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,33,청탁금지법 위반 행위를 목격했어도 공직자가 아니면 신고할 수 없습니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,33,청탁금지법 제정에 대해서 국제사회의 반응은 긍정적입니다.,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,34,15가지 부정청탁행위 중 해당되지 않는 것은 무엇입니까?,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,34,"금품 수수가 1회 1백만원 또는 매 회계연도 3백만원을 초과하는 경우 대가성, 직무관련성을 불문하고 처벌받도록 하였습니다.",74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,35,대가성이 입증되지 않으면 금품 수수로 처벌할 수 없습니다.,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,35,청탁금지법 상 부정청탁행위 중 예외가 아닌 것은 무엇입니까?,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,36,부정청탁의 예외 사유에 대한 설명 중 틀린 것은 무엇입니까?,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,36,청탁금지법 제정이 가지고 올 효과로 적절치 않은 것은 무엇입니까?,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,37,소속 기관에서 위반행위가 발생할 경우 기관장의 조치 중 틀린 것은 무엇입니까?,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,37,청탁금지법에서 규정하고 있는 금품의 범위에 해당하지 않는 것은 무엇입니까?,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,38,국민권익위원회에 위반 행위를 신고하였을 때 내용 중 틀린 것은 무엇입니까?,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,38,청탁금지법에 대한 내용 중 틀린 것은 무엇입니까?,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,39,신고자 보호 보상에 대한 내용 중 틀린 것은 무엇입니까?,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,39,아너코드에 관한 설명 중 틀린 것은 무엇입니까?,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,40,금품 수수 금지 위반시 처벌 내용 중 틀린 것은 무엇입니까?,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,40,기관의 기강을 바로 세우기 위한 노력 중 틀린 것은 무엇입니까?,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,41,소속 기관에서 위반행위가 발생할 경우 기관장의 조치 중 틀린 것은 무엇입니까?,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,41,신고자 포상에 대한 내용 중 틀린 것은 무엇입니까?,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,42,금품 수수 금지 위반시 처벌 내용 중 틀린 것은 무엇입니까?,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,42,제정된 청탁금지법에 대한 설명 중 틀린 것은 무엇입니까?,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,43,신고자 보호 보상에 대한 내용 중 틀린 것은 무엇입니까?,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,43,청탁에 대한 설명 중 틀린 것은 무엇입니까?,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,44,국민권익위원회에 위반 행위를 신고하였을 때 내용 중 틀린 것은 무엇입니까?,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,44,부정청탁 신고 및 처리 절차 중 틀린 것은 무엇입니까?,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,45,예외적으로 금품 등을 주고받을 수 있는 경우가 아닌 것은 무엇입니까?,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,45,청탁금지법 위반 행위 신고에 대한 설명 중 옳지 않은 것은 무엇입니까?,74.4,66.7,74.3,72.1,0.0,0.0,0.0,0.0,0.0
2020,청탁금지법의 이해,46,금품 수수 금지 위반시 처벌 내용 중 틀린 것은 무엇입니까?,0.0,56.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
